He has previously played for Kocaelispor , Samsunspor , Beşiktaş J.K. , Trabzonspor , Bursaspor , Gaziantepspor , MKE Ankaragücü and Denizlispor .	He previously played for Kocaelispor , Bursaspor , Gaziantepspor , Trabzonspor , Samsunspor , Beşiktaş J.K. , MKE Ankaragücü and Denizlispor .	1
Today , the majority of them do live in Greece , with some still in Bulgaria .	The majority of them live today in Greece , some still in Bulgaria .	1
The Briquet Griffon Vendéen has a bushy double head , low-set ears and a short coat .	The Briquet Griffon Vendéen has a short head , low ears and a bushy double coat .	0
Ashte is a village in Palghar - district of Maharashtra , India It is located in the Dahanu - Taluka .	Ashte is a village in Dahanu - District of Maharashtra , India It is located in the Palghar Taluka .	0
He died on 6 January 1976 in Alicante and was buried in the Church of the Church of Madrid .	He died in Alicante on 6 January 1976 , and was buried in the church of the in Madrid .	1
The company provides a Full trial for its services for assessment purposes and also has experts setting up Service Level Agreements for free-time Equivalent projects .	The company provides a free trial version for its services for evaluation purposes and also has experts setting up service level agreements for full-time equivalent projects .	0
Bob and Ted were brothers . Ted is John 's son .	Bob and Ted were brothers , and Ted is John 's son .	1
Elachista menura is a mother of the Elachistidae family , which is found in the coastal areas and mountainous areas of New South Wales and Queensland .	Elachista menura is a moth of the Elachistidae family that is found in the coastal areas and mountainous areas of New South Wales and Queensland .	1
Tell his father , Charlie Clausen ( Zac MacGuire ) and Evie immediately .	Hunter immediately tell his father , Zac MacGuire ( Charlie Clausen ) , and Evie .	0
She added that the rape happened shortly after the incident .	She added that the rape occurred shortly after the incident .	1
Murex spectabilis is a type of marine sea snail , a large predatory gastropod mollusk in the Muricidae family , the rock snails or the murex snails .	Murex spectabilis is a species of marine sea snail , a large predatory gastropod mollusk in the family Muricidae , the rock snails or murex snails .	1
Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .	Land Basie Land is a 1964 studio album of Billy Byers and his orchestra , composed and arranged by Count Basie .	1
Where `` e '' the electrical charge of the particle and A is the magnetic vector potential of the electromagnetic field .	Where `` e '' is the electric charge of the particle and A the magnetic vector potential of the electromagnetic field .	1
He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of leading politician Christian Homann Schweigaard and aunt of later Prime Minister Anton Martin Schweigaard .	He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Christian Homann Schweigaard and Aunt of later Prime Minister Anton Martin Schweigaard .	1
In 1963 , Kjeld Deichmann suddenly died and Erica closed the studio and gave up the pottery art .	In 1963 , Erica died suddenly and Kjeld Deichmann closed the studio and gave up the pottery art .	0
In 2010 , Harvard University defeated New York University 3-1-1 to win its first National Championship .	In 2010 , New York University defeated Harvard University 3-1-1 to win the first National Championship .	0
It was added by Gregor ( number 202 ) to the list of manuscripts of the New Testament , Scrivener saw it in 1883 .	It was added by Scrivener ( number 202 ) to the list of manuscripts of the New Testament , Gregor saw it in 1883 .	0
After Independence , the institution was sanctioned by the new government and gained its current name .	After independence , the institution was sanctioned by the current government and received its new name .	0
Clubs with 10 or more players listed are represented .	Clubs with 10 or more listed players are represented .	1
Steam can also be used , and does not need to be pumped .	Steam can also be pumped and need not be used .	0
Madonna , Prince and Michael Jackson , however , were influenced on the album .	Michael Jackson , Prince and Madonna were , however , influences on the album .	1
The more direct and primitive works , they say , convey a richer feeling , while the literal interpretation represents a lack of `` emotional content '' .	The more primitive and direct works , they say , provide a richer feeling , whereas the literal interpretation represents a lack of `` emotional content '' .	1
The tournament was won by Gabriel Medina ( BRA ) , who struck in the final Joel Parkinson ( AUS ) .	The tournament was won by Joel Parkinson ( BRA ) , who beat Gabriel Medina ( AUS ) in final .	0
Dora Rangelova is the Bulgarian captain of the current Fed Cup team . She 's also the mother of tennis player Dimitar Kuzmanov .	Dora Rangelova is the Bulgarian captain of the current Fed Cup team and mother of the tennis player Dimitar Kuzmanov .	1
Sikhism is a religion that began in India in the mid-fifteenth century with the first Guru , known as Guru Nanak Dev Ji ( 1469-1539 C.E . ) .	Sikhism is a religion that began with the first guru in India in the mid-15th century , known as Guru Nanak Dev Ji ( 1469-1539 C.E . ) .	1
The simple medium can be characterized by effective cross-sections of absorption and emission at the frequencies Formula 2 and Formula 3 .	The effective medium can be characterized by simple cross-sections of absorption and emission at frequencies of Formula 2 and Formula 3 .	0
With Viki once again under the influence of her dissociative identity disorder , her icy alternative personality Jean Randolph David forces himself to divorce in exchange for his freedom from Tina .	With Viki again under the influence of her dissociative identity disorder , her icy alternate personality Jean Randolph forces David to divorce Tina in exchange for his freedom .	0
He was the cousin of the Czech national player Miroslav Hlinka and son of former player Jaroslav Hlinka sr .	He was the cousin of Czech national team player Miroslav Hlinka and the son of former player Jaroslav Hlinka sr .	1
In early astronomy , his fame is due to the introduction of the mathematical globe , and his astronomical contributions to understanding the movement of the planets .	His fame is due in mathematical astronomy to the introduction of the astronomical globe and to his early contributions to the understanding of the movement of the planets .	0
Another member of the group was Sir George Throckmorton , whose sister married Thomas Giffard .	Another member of that group was Sir Thomas Giffard , whose sister George Throckmorton married .	0
County Road 540 is a few miles south of State Road 540 in Highland City and runs west from US 98 to County Road 37B .	County Road 540 is just a few miles south of State Road 540 in Highland City and runs west from US 98 to County Road 37B .	1
Aamir Khan agreed to act immediately after reading Mehra 's screenplay in `` Rang De Basanti '' .	Aamir Khan agreed to act in `` Rang De Basanti '' immediately after reading Mehra 's script .	1
In April 1942 , Montagu Slater returned to England and asked Britten to be his librettist for `` Peter Grimes '' shortly after his return .	Montagu Slater returned to England in April 1942 . Soon after his return , he asked Britten to be his librettist for `` Peter Grimes '' .	1
In 1991 before 1995 he was a master ( together with Dzhigarkhanyan Armen ) acting course at VGIK , he taught at GITIS .	In 1991 before 1995 he taught a master ( together with Armen Dzhigarkhanyan ) acting course at VGIK , he was at GITIS .	0
It was later released to be confirmed as a single for the album on October 15 in the UK , and October 23 in the US .	It was later released to be confirmed as a single for the album on 15 October in the UK and on 23 October in the USA .	1
For a fixed measurable function formula _ 18 , formula _ 19 is a random variable with mean formula _ 20 and variance formula _ 21 .	For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .	0
Write once , run anywhere	Write anywhere , once run	0
`` Trust in Me '' is a song written by Ned Wever , Milton Ager , and Jean Schwartz .	`` Trust in Me '' is written in a song by Jean Schwartz , Milton Ager and Ned Wever .	1
In 1977 , Rob Taylor traveled to Scotland and Norway with Barber to climb waterfalls .	In 1977 , Barber travelled with Rob Taylor to Scotland and Norway to climb waterfalls .	0
Education in Alabama consists of public and private schools in Alabama , including the University of Alabama , private colleges , and secondary and primary schools .	Education in Alabama consists of public and private schools in Alabama , including the University of Alabama , private universities and secondary and primary schools .	1
In 1914 , Mr. Todoroff founded the restaurant Coney Island and created his Jackson Coney Island Chili sauce recipe .	In 1914 , Mr. Todoroff founded the Jackson Coney Island restaurant and created his Coney Island chili sauce recipe .	0
Ahmet Delia became active early during the Albanian war of resistance against the invading Serb army in 1912 .	Ahmet Delia became early active during the Albanian war of resistance against the invading Serbian army in 1912 .	1
A new molecular entity ( NME ) contains a drug that is an active moiety that has never been approved by the FDA or marketed in the US .	A New Molecular Entity ( NME ) is a medicine that contains an active component that has never been approved by the FDA or marketed in the US .	0
The Leurda River is a tributary of the River Tabaci in Romania .	The river Tabaci is a tributary of the River Leurda in Romania .	0
One sister event was held at the Albert Park Lake in Melbourne and sponsored by Fox FM ( Melbourne , Australia ) .	A sister event was held in Albert Park Lake , Melbourne , Australia and sponsored by Fox FM ( Melbourne ) .	1
Just upstream is the disused Michigan Central Railway Bridge which with its predecessor the Whirlpool Rapids Bridge competed for rail traffic with the Niagara Cantilever Bridge .	Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .	0
The rise and fall of the Buddhist , Hindu , and Indonesian kingdoms in Central Java has turned Yogyakarta into a melting pot of Islamic culture .	The rise and fall of Buddhist , Hindu , and Islamic kingdoms in Central Java has transformed Yogyakarta into a melting pot of Indonesian culture .	0
The racial Rubber Bowl was used by the National Guard of the United States as a base during the historic Wooster Avenue Riots of 1968 .	The historic Rubber Bowl was used by the National Guard of the United States as the base during the racist Wooster Avenue Riots of 1968 .	0
The new year , the spring , the wine and the joyful are also loved .	Also , The new year , the spring , the wine and the joyful are beloved .	1
Mabvuku High School is a high school in the suburb of Mabvuku Harare in Zimbabwe .	Mabvuku High School , is a high school in the Mabvuku suburb of Harare , Zimbabwe .	1
In 1960 , John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver - General of Massachusetts , he was third in the democratic primary behind Kennedy .	In 1960 , John T. Driscoll and Patrick F. McDonough ran for Treasurer and Receiver-General of Massachusetts . He finished third in the Democratic primary behind Kennedy .	1
The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .	The season began on 6 January 1984 in Falun , Norway , and ended in Lygna , Sweden on 11 March 1984 .	0
The capital is Abidjan since 1983 , but Yamoussoukro remains the administrative center .	The capital is Yamoussoukro since 1983 , but Abidjan remains the administrative center .	0
It was released on 28 January 2008 in the United Kingdom by Angular Recording Corporation and on 18 March 2008 in the United States through Domino Records .	It was published by Angular Recording Corporation on January 28 , 2008 in the United Kingdom and Domino Records on 18 March 2008 in the United States .	1
Before its independence , Imperial Russia was an autonomous grand duchy inside Finland .	Imperial Russia was an autonomous Grand Duchy before its independence within Finland .	1
Xu Shihui , his wife Chen Liling , and daughter Xu Yangyang own 85 % of Dali Foods Group , through their family company , Divine Foods .	Xu Shihui , his wife Chen Liling and daughter Xu Yangyang have their family company Divine Foods 85 % of the Dali Foods Group .	1
A peri , whose power appears in her hair , is in Elizabeth Ann Scarborough 's 1984 novel , `` The Harem of Aman Akbar '' .	A Peri whose force appears in her hair is in Elizabeth Ann Scarborough 's novel of 1984 , `` The Harem of Aman Akbar '' .	1
After brief fighting Hari Singh Nalwa forced Sultan Mohammad Khan to evacuate the city .	After brief fighting , Hari Singh forced Nalwa Sultan Mohammad Khan to evacuate the city .	0
Rami Nieminen ( born 25 February 1966 ) is a Finnish former footballer .	Rami Nieminen ( born February 25 , 1966 ) is a Finnish footballer .	1
It was created with the redistribution in 1972 and replaced the abolished Toowoomba East .	It was created with the 1972 redistribution , and replaced the abolished Toowoomba East .	1
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .	From the west end of the bridge , Pennsylvania Route 268 leads north to Parker and south to Emlenton .	0
The first three hotels were built in Israel in the 1980s followed by the `` Patio Eilat Resort Hotel '' in France .	The first three hotels were built in the 1980s in Israel , followed by `` Patio Eilat Resort Hotel '' in France .	1
Shortly after Angela Cameron gets married , an American-African man breaks into her house , kills her husband and son , and rapes her sister .	Shortly after Angela Cameron married , an American-African man enters her house , kills her husband and son , and rapes her sister .	1
He was born in Weston , Bath , Somerset , and died at Hempstead , Norfolk .	He was born at Weston , Bath , Somerset and died at Hempstead , Norfolk .	1
The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .	The series debuted in Australia April 18 , 2009 on Nickelodeon ( New Zealand and New Zealand ) .	1
Meridian consist of the residents of Daykin , Alexandria , Western , Fairbury , and Tobias , creating the 303 Nebraska School District .	Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .	1
His wife was Ferenc Wathay , and their son Klára Csabi was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .	His wife was Klára Csabi , and her son Ferenc Wathay was also a famous commander and author of the `` songbook of Ferenc Wathay '' .	0
It is bordered by Sheshequin Township to the east , Rome Township to the east and south , Athens Township to the south , and Windham Township to the west .	It is limited by Windham Township to the east , Rome Township to the east and south , Sheshequin Township in the South and Athens Township to the West .	0
Therefore , the falling melting and boiling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals decreases down the group .	Therefore , the falling melting and boiling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals in the group decreases .	1
In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .	In addition to improvised armoured metal plates , concrete and sandbags were used in some cases for various trains .	0
A phase transition from a ferromagnet to a paramagnetic is the second and is of continuous order .	A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .	1
It is found in southern Europe and western and central Asia .	It is available in southern Europe and Western and Central Asia .	1
After the mid 1970s , he turned to seemingly traditional landscapes and deconstructed the conventions of romantic painting .	After the mid 1970s he turned to seemingly romantic landscapes , deconstructing the conventions of traditional painting .	0
ACVM is located in Glasgow and has offices in Edinburgh , Aberdeen , Newcastle , Manchester and Milton Keynes .	ACVM is headquartered in Edinburgh and has offices in Glasgow , Aberdeen , Newcastle , Manchester and Milton Keynes .	0
Cancellopollia gracilis is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .	Cancellopollia gracilis is a sea snail species , a true gastropod mollusk in the Buccinidae family , the whelks marine .	1
The Chicago Bears fell to the Giants 27 -- 21 , and were 0 -- 6 for the first time since 1976 .	The Chicago Bears fell on the Giants 27 -- 21 and were for the first time since 1976 with 0 - 6 .	1
The JoyKey has no movable parts , no corks that can wear , or springs that can break .	The JoyKey has no moving parts , no corks that can break , or springs that can be worn .	0
Retzius was born in Stockholm , the son of anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .	Retzius was born in Stockholm , son of the anatomist Anders Retzius ( and grandson of the naturalist and chemist Anders Jahan Retzius ) .	0
When Kangxi ( Hawick Lau ) was sixteen , he eliminated the traitor , Oboi , and his allies .	When Kangxi ( Hawick Lau ) was sixteen , he removed the traitor , Oboi , and his allies .	1
At the time of his death , David Cardinal Beaton was Lord Chancellor of St Andrews , Archbishop of Scotland , and Cardinal Legate in Scotland .	David Cardinal Beaton was Lord Chancellor of Scotland at the time of his death , Archbishop of St. Andrews and Cardinal Legate of Scotland .	0
In 2012 , Adrian Belew `` Treehouse '' released his sixth solo record , produced in Nashville Tennessee by musician Ned Evett .	In 2012 , Ned Evett released `` Treehouse '' , his sixth solo record , produced in Nashville Tennessee by musician Adrian Belew .	0
In the reviews below will be the lowest rating for the show in red , and the highest rating for the show will be in blue sequence .	In the ratings below , the lowest rating for the show will be in red , and the highest rating for the show will be in blue episode .	1
Billy Billy Batson appeared in the first four issues of `` Black Adam '' , published between late 2008 and early 2009 .	Black Adam appeared in the first four issues of `` Billy Batson '' , published between late 2008 and early 2009 .	0
He worked as a glassmaker and performed on various musical instruments with many different bands .	He worked as a glassmaker and performed with many different bands on several musical instruments .	1
The first section , from Hokitika to Ruatapu , was opened on November 9 , 1906 , and the full line to Ross was completed on April 1 , 1909 .	The first section , from Hokitika to Ruatapu , was completed on 9 November 1906 , and on 1 April 1909 the complete line was opened for Ross .	0
She is the widow of Bruce Paltrow and the mother of actress Gwyneth Paltrow and director Jake Paltrow .	She is the widow of Jake Paltrow and the mother to actress Gwyneth Paltrow and director Bruce Paltrow .	0
Walcott is a civil village and small municipality in the North Kesteven district of Lincolnshire , England .	Walcott is a small village and civil community in North Kesteven district of Lincolnshire , England .	0
Madison District Public Schools is a school district serving the south end of Madison Heights , Michigan in Greater Detroit .	Madison District Public Schools is a school district to the south of Greater Detroit in Madison Heights , Michigan .	0
He was then replaced by Nicetas , a first cousin of Heraclius , and forced to take monastic vows .	He was then replaced by Nicetas , a first cousin of Heraclius , and was forced to take monastic vows .	1
Siebenberg described the song as his favourite on the album `` because it is so personal and so pure .	Siebenberg has described the song as his favourite on the album `` because it 's so pure and so personal . ''	1
Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast from Rambler Peak and south of Gold River .	Mount DeVoe is a mountain on Vancouver Island , British Columbia , Canada , located southeast of Gold River and south of Rambler Peak .	0
While the exclusion of black players was not a written rule , since 1933 no African - American had been played in the National Football League .	While the exclusion of African players was not a written rule , no black-American had played in the National Football League since 1933 .	0
A biblical doom is , in its most negative sense , a formal blessing .	A biblical damnation , in its most negative sense , is a formal blessing .	1
The possible syllable structures are V , CV or CCV , where is the second consonant .	The possible syllable structures are V , CV , or CCV where the second consonant is .	1
Emily Ann Morelli ( born Emily Ann Lloyd ; March 27 , 1984 ) is an American actress .	Emily Ann Lloyd ( born Emily Ann Morelli on March 27 , 1984 ) is an American actress .	0
He belonged to the prewar Section of the Jewish Association of Theatrical Authors And Composers in Warsaw .	He belonged to the Jewish section of the Prewar Association of Writers and Composers in Warsaw .	0
He was equally successful at the admiralty , but was not very fortunate , after he became Secretary of State for the Southern Department in February 1748 .	He was very successful in the admiralty , but was not equally happy after he became Secretary of State for the Southern Department in February 1748 .	0
Pennmakkal is a 1966 Indian Malayalam film directed by J. Sasikumar , produced by KP Kottarakkara .	Pennmakkal is a 1966 Indian Malayalam film , produced by J. Sasikumar and directed by KP Kottarakkara .	0
Simon Simon was born in Charlie and Megan Pace in 1979 and lived in Manchester , England .	Simon was born in 1979 to Charlie and Megan Pace , and lived in Manchester , England .	1
He recorded with Billy Eckstine 's band and played the Lionel Hampton band in 1946 .	He played with the band of Lionel Hampton and in 1946 he recorded with the band Billy Eckstine .	0
vidas distintas , is a 1969 Mexican telenovela transmitted by Televisa and originally produced by Telesistema Mexicano .	Tres vidas distintas , is a 1969 Mexican telenovela transmitted by Televisa and originally produced by Telesistema Mexicano .	0
He was an unsuccessful candidate for South Bend City Judge in 1947 , and in 1948 as a prosecutor of Saint Joseph County .	He was an unsuccessful candidate in 1947 for Saint Joseph County city judge and in 1948 for the indictment of South Bend .	0
The city is also home to the Ballet East Dance Company , a modern dance company , and the Tapestry Dance Company , which performs a variety of dance genres .	The city is also home to the Tapestry Dance Company , a modern dance company , and the Ballet East Dance Company , which performs a wide variety of dance genres .	0
When a surface has a constant Gaussian curvature of zero , it is a developable surface and the geometry of the surface is Euclidean geometry .	When a surface has a constant zero Gaussian curvature , then it is a developable surface and the geometry of the surface is Euclidean geometry .	1
McCarthy was born in Auckland , but moved to San Francisco , California with his parents at the age of four years .	McCarthy was born in San Francisco , California , but at the age of four he moved to Auckland with his family .	0
`` Hymenaea stiginocarpa '' occurs in northern , central and eastern Paraguay and in Brazil .	`` Hymenaea stiginocarpa '' comes in northern , central and eastern Paraguay and in Brazil .	1
Ibn Amira was born in Valencia , the province of Alzira .	Ibn Amira was born at Valencia in the province of Alzira .	1
After returning to Paramaribo in 1954 , he settled as a lawyer in Suriname .	After returning to Suriname in 1954 , he settled in Paramaribo as a lawyer .	0
David was born in Coventry on 21 September 1933 , with his twin Charles and Jessamine Robbins , the eighth and ninth children of twelve by Robbins .	Robbins was born on 21 September 1933 in Coventry , with his twin David , the eighth and ninth child of the twelve of Charles and Jessamine Robbins .	0
In 1966 , his own gallery started at London 's Cork Street , Alex Bernstein had the support of Leslie Waddington , a member of the media dynasty of Granada .	In 1966 , started his own gallery in London 's Cork Street , Leslie Waddington had the backing of Alex Bernstein , a member of the Granada media dynasty .	0
